actual,proposed,linearVelocityError,angularVelocity
-0.29811280965805054,-0.29811280965805054,0.09421476721763611,-0.006506331264972687
-0.30974313616752625,-0.30392804741859436,0.08133269846439362,-0.006633284501731396
-0.31483128666877747,-0.30974313616752625,0.029187172651290894,-0.00676023680716753
-0.31281596422195435,-0.31212255358695984,0.002011477015912533,-0.006812183186411858
-0.3148961365222931,-0.3148961365222931,-0.0111704645678401,-0.006872736383229494
-0.3249899446964264,-0.3249899446964264,-0.037187520414590836,-0.0070931073278188705
-0.3278150260448456,-0.3256962299346924,-0.06187456101179123,-0.007108527235686779
-0.3292275369167328,-0.3292275369167328,-0.07388139516115189,-0.007185626309365034
-0.3755992650985718,-0.3292275369167328,-0.0854264348745346,-0.007185626309365034
-0.3755992650985718,-0.3755992650985718,-0.10793288797140121,-0.008198129944503307
-0.3747987449169159,-0.3747987449169159,-0.11838192492723465,-0.00818064995110035
-0.2512248754501343,-0.2512248754501343,0.17021456360816956,-0.00736602395772934
-0.2501375377178192,-0.2512248754501343,0.16208142042160034,-0.00736602395772934
-0.2479628175497055,-0.2479628175497055,0.15447476506233215,-0.007270361762493849
-0.2457880973815918,-0.24687547981739044,0.14758802950382233,-0.007238474208861589
-0.22436940670013428,-0.2457880973815918,0.13533863425254822,-0.007206586189568043
-0.2213716059923172,-0.2213716059923172,0.1252707839012146,-0.0064905742183327675
-0.21837379038333893,-0.21837379038333893,0.11721987277269363,-0.006402665749192238
-0.24313294887542725,-0.24313294887542725,0.11061051487922668,-0.007128722034394741
-0.24089248478412628,-0.24201272428035736,0.10776129364967346,-0.007095871027559042
-0.2397722601890564,-0.24089248478412628,0.10523533076047897,-0.007063019555062056
-0.2217925488948822,-0.2217925488948822,0.10110393166542053,-0.006502917502075434
-0.2197103053331375,-0.2197103053331375,0.0981224849820137,-0.006441858131438494
-0.21918973326683044,-0.21918973326683044,0.09692878276109695,-0.006426592823117971
-0.19730335474014282,-0.21918973326683044,0.0947841927409172,-0.006426592823117971
-0.19730335474014282,-0.19730335474014282,0.09382572025060654,-0.005784808658063412
-0.1963639259338379,-0.19730335474014282,0.09290412068367004,-0.005784808658063412
-0.19589421153068542,-0.1963639259338379,0.09158502519130707,-0.005757261998951435
-0.1949547827243805,-0.1949547827243805,0.09128378331661224,-0.00571594201028347
-0.22372683882713318,-0.22372683882713318,0.09029238671064377,-0.006559639237821102
-0.22640256583690643,-0.22533227503299713,0.08939984440803528,-0.006606718059629202
-0.22693772614002228,-0.22640256583690643,0.08719045668840408,-0.0066381036303937435
-0.2030028998851776,-0.2030028998851776,0.08462589234113693,-0.0059519363567233086
-0.20395585894584656,-0.20347937941551208,0.08462589234113693,-0.00596590805798769
-0.20490878820419312,-0.20490878820419312,0.0805044025182724,-0.006007823161780834
-0.21511192619800568,-0.21511192619800568,0.07728958874940872,-0.00630701519548893
-0.216605544090271,-0.21560978889465332,0.07561510056257248,-0.006321614608168602
-0.21710340678691864,-0.216605544090271,0.0720377266407013,-0.006350813899189234
-0.21809916198253632,-0.21710340678691864,0.07024472206830978,-0.006365413311868906
-0.1600855439901352,-0.1600855439901352,0.4031367003917694,-0.005972700659185648
-0.16081315279006958,-0.16081315279006958,0.39891088008880615,-0.0059998491778969765
-0.17954115569591522,-0.16117694973945618,0.3927028477191925,-0.006013423670083284
-0.18035165965557098,-0.18035165965557098,0.39057692885398865,-0.006728888489305973
-0.18116213381290436,-0.18075689673423767,0.3862508237361908,-0.006744008976966143
-0.14241351187229156,-0.14241351187229156,0.3840525448322296,-0.005313323810696602
-0.14336711168289185,-0.14273136854171753,0.38183197379112244,-0.005325183738023043
-0.14432071149349213,-0.14336711168289185,0.3794831335544586,-0.005348904058337212
-0.1452743113040924,-0.14432071149349213,0.3717193603515625,-0.005384484305977821
-0.15014398097991943,-0.1452743113040924,0.3717193603515625,-0.005420064553618431
-0.1527549922466278,-0.15144950151443481,0.36472323536872864,-0.005650471430271864
-0.15536600351333618,-0.15536600351333618,0.35657840967178345,-0.005796604324132204
-0.14560621976852417,-0.14560621976852417,0.3470551371574402,-0.005432448349893093
-0.14890159666538239,-0.14890159666538239,0.33594509959220886,-0.00555540481582284
-0.15309572219848633,-0.15099866688251495,0.3236638903617859,-0.005633649881929159
-0.1586131751537323,-0.1586131751537323,0.30844661593437195,-0.0059177628718316555
-0.16343751549720764,-0.16343751549720764,0.2911270558834076,-0.006097770761698484
-0.21907706558704376,-0.21907706558704376,0.271444708108902,-0.008173919282853603
-0.2249443084001541,-0.2249443084001541,0.24989831447601318,-0.008392862975597382
-0.2319849133491516,-0.2319849133491516,0.22641073167324066,-0.008655596524477005
-0.28113776445388794,-0.28113776445388794,0.20145303010940552,-0.01048994343727827
-0.2871573567390442,-0.2871573567390442,0.17575658857822418,-0.010714604519307613
-0.3055165112018585,-0.3055165112018585,0.14906486868858337,-0.011399822309613228
-0.3112974762916565,-0.3112974762916565,0.12166662514209747,-0.011615591123700142
-0.3165965974330902,-0.3165965974330902,0.09403017908334732,-0.011813380755484104
-0.24125847220420837,-0.24125847220420837,0.40596356987953186,-0.010945480316877365
-0.2419806867837906,-0.2419806867837906,0.37927570939064026,-0.010978251695632935
-0.2427028864622116,-0.2427028864622116,0.3542849123477936,-0.01101102214306593
-0.2467184215784073,-0.2467184215784073,0.3309699296951294,-0.011193234473466873
-0.2478179931640625,-0.2478179931640625,0.30878522992134094,-0.011243130080401897
-0.2950763702392578,-0.2950763702392578,0.2879619300365448,-0.013387694023549557
-0.29376915097236633,-0.29376915097236633,0.2691328823566437,-0.01332836877554655
-0.29333341121673584,-0.29333341121673584,0.260469526052475,-0.01330859400331974
-0.33092692494392395,-0.29333341121673584,0.2521393597126007,-0.01330859400331974
-0.33092692494392395,-0.33092692494392395,0.2363210767507553,-0.01501475553959608
-0.3314177393913269,-0.3314177393913269,0.22148661315441132,-0.015037032775580883
-0.33190858364105225,-0.3314177393913269,0.20756174623966217,-0.015037032775580883
-0.3720311224460602,-0.3720311224460602,0.18116335570812225,-0.016880471259355545
-0.373124897480011,-0.3720311224460602,0.18116335570812225,-0.016880471259355545
-0.38925623893737793,-0.38925623893737793,0.16860410571098328,-0.01766239106655121
-0.39210036396980286,-0.39210036396980286,0.1561499983072281,-0.01779150404036045
-0.34304556250572205,-0.34304556250572205,0.43011346459388733,-0.017894791439175606
-0.37187525629997253,-0.37187525629997253,0.4128674268722534,-0.019399285316467285
-0.3729480504989624,-0.3724116384983063,0.4022376835346222,-0.019427279010415077
-0.3729480504989624,-0.3729480504989624,0.3971205949783325,-0.01945527270436287
-0.3579636216163635,-0.3579636216163635,0.38240233063697815,-0.018673280254006386
-0.3600171208381653,-0.3589903712272644,0.3728094696998596,-0.018726862967014313
-0.3705211281776428,-0.3705211281776428,0.3678627014160156,-0.019328616559505463
-0.3726254999637604,-0.3715732991695404,0.3628925085067749,-0.01938352733850479
-0.37420374155044556,-0.3726254999637604,0.3527786433696747,-0.01943843811750412
-0.37578198313713074,-0.37578198313713074,0.3475339114665985,-0.019603170454502106
-0.4363417327404022,-0.4363417327404022,0.33658578991889954,-0.0227640550583601
-0.44118040800094604,-0.43876105546951294,0.33078867197036743,-0.022890346124768257
-0.4429948329925537,-0.4429948329925537,0.31869593262672424,-0.023111356422305107
-0.4715675711631775,-0.4715675711631775,0.31251847743988037,-0.024602994322776794
-0.42240166664123535,-0.47349098324775696,0.30625811219215393,-0.024703413248062134
-0.4246774911880493,-0.42240166664123535,0.5727814435958862,-0.0248373094946146
-0.4263843595981598,-0.42240166664123535,0.5727814435958862,-0.0248373094946146
-0.4705367386341095,-0.4263843595981598,0.5596548914909363,-0.02507162094116211
-0.473034530878067,-0.4705367386341095,0.5526130795478821,-0.027669470757246017
-0.4786545932292938,-0.4761567711830139,0.5453079342842102,-0.028000179678201675
-0.48115232586860657,-0.48115232586860657,0.5302640795707703,-0.028294146060943604
-0.5393638610839844,-0.4836500585079193,0.5225364565849304,-0.028441131114959717
-0.5435143709182739,-0.5435143709182739,0.506272554397583,-0.03196445479989052
-0.5497400164604187,-0.5497400164604187,0.48924684524536133,-0.03233092650771141
-0.5538904070854187,-0.5497400164604187,0.48096004128456116,-0.03233092650771141
-0.5996295809745789,-0.5959321856498718,0.471816748380661,-0.035050369799137115
-0.6025874018669128,-0.6025874018669128,0.44406330585479736,-0.03544223681092262
-0.6092424988746643,-0.6062847375869751,0.4344160556793213,-0.03565994277596474
-0.6583497524261475,-0.6583497524261475,0.42471247911453247,-0.038726143538951874
-0.6655048131942749,-0.6615298390388489,0.4050382077693939,-0.03891345486044884
-0.6726595163345337,-0.6726595163345337,0.3848593831062317,-0.03956903517246246
-0.7712302803993225,-0.7731040120124817,0.3647441864013672,-0.045487720519304276
-0.7748317718505859,-0.7748317718505859,0.3749558925628662,-0.04596935212612152
-0.7829349040985107,-0.7829349040985107,0.35378482937812805,-0.046450987458229065
-0.8636736869812012,-0.8636736869812012,0.33242762088775635,-0.051251549273729324
-0.8705514073371887,-0.8705514073371887,0.3007567822933197,-0.05166061967611313
-0.8784113526344299,-0.8744814991950989,0.29047125577926636,-0.051894381642341614
-0.9974545240402222,-0.9974545240402222,0.2689679265022278,-0.05921275168657303
-1.002979040145874,-1.002979040145874,0.24793632328510284,-0.05954170972108841
-1.0633149147033691,-1.0633149147033691,0.2276572585105896,-0.0631355494260788
-1.0644819736480713,-1.0644819736480713,0.2086985558271408,-0.06320508569478989
-1.0714837312698364,-1.0714837312698364,0.190015509724617,-0.06362228095531464
-1.3470228910446167,-1.3470228910446167,0.1730625033378601,-0.08006457984447479
-1.3528982400894165,-1.3528982400894165,0.1568584144115448,-0.080415740609169
-1.5573174953460693,-1.5573174953460693,0.14104266464710236,-0.09265056997537613
-1.562363624572754,-1.562363624572754,0.12599687278270721,-0.09295301884412766
-1.562363624572754,-1.562363624572754,0.11188072711229324,-0.09295301884412766
-1.7891957759857178,-1.7891957759857178,0.0985131710767746,-0.10657239705324173
-1.7930307388305664,-1.7930307388305664,0.08573497086763382,-0.10680307447910309
-1.8006999492645264,-1.8006999492645264,0.07308255881071091,-0.10726442188024521
-2.0213654041290283,-2.0213654041290283,0.061068277806043625,-0.12056493014097214
-2.0235073566436768,-2.0235073566436768,0.05519385263323784,-0.12069428712129593
-2.0235073566436768,-2.0235073566436768,0.044114138931035995,-0.12069428712129593
-2.4711484909057617,-2.4711484909057617,0.03878495842218399,-0.14785128831863403
-2.473745346069336,-2.473745346069336,0.02852405421435833,-0.14800958335399628
-2.473745346069336,-2.476341962814331,0.023580824956297874,-0.14816787838935852
-2.473745346069336,-2.473745346069336,0.018934549763798714,-0.14800958335399628
-2.884892463684082,-2.884892463684082,0.010064405389130116,-0.1731981784105301
-2.890901565551758,-2.884892463684082,0.005831162445247173,-0.1731981784105301
-2.8939056396484375,-2.890901565551758,0.0015470589278265834,-0.1735682636499405
-2.8999130725860596,-2.8999130725860596,-0.006956413388252258,-0.1741233915090561
-3.110826253890991,-3.110826253890991,-0.015549769625067711,-0.1871553212404251
-3.1076269149780273,-3.114025354385376,-0.019759394228458405,-0.18735358119010925
-3.1076269149780273,-3.1076269149780273,-0.027280006557703018,-0.18695706129074097
-3.464747428894043,-3.1076269149780273,-0.03082478977739811,-0.18695706129074097
-3.461209535598755,-3.461209535598755,-0.03751058503985405,-0.20898352563381195
-3.4576711654663086,-3.4576711654663086,-0.04358514025807381,-0.20876190066337585
-3.6824653148651123,-3.6824653148651123,-0.04920551925897598,-0.22289308905601501
-3.6824653148651123,-3.6824653148651123,-0.0519070141017437,-0.22289308905601501
-3.6824653148651123,-3.6824653148651123,-0.054504603147506714,-0.22289308905601501
-3.880425453186035,-3.880425453186035,-0.05961758270859718,-0.23542781174182892
-3.8647384643554688,-3.8647384643554688,-0.06391747295856476,-0.23443129658699036
-3.8686609268188477,-3.8686609268188477,-0.06594628840684891,-0.2346804141998291
-3.8686609268188477,-3.8686609268188477,-0.06977281719446182,-0.2346804141998291
-4.008702278137207,-4.008702278137207,-0.07157642394304276,-0.2435981184244156
-4.000600337982178,-4.00465202331543,-0.07320382446050644,-0.24333953857421875
-3.996548652648926,-4.000600337982178,-0.07606370002031326,-0.24308094382286072
-3.996548652648926,-3.996548652648926,-0.07730484008789062,-0.2428223341703415
-4.058136940002441,-4.058136940002441,-0.07943618297576904,-0.24675717949867249
-4.054023742675781,-4.058136940002441,-0.08044076710939407,-0.24675717949867249
-4.049910068511963,-4.049910068511963,-0.08191638439893723,-0.24623103439807892
-4.1931915283203125,-4.1889519691467285,-0.08261190354824066,-0.2551456689834595
-4.1931915283203125,-4.1931915283203125,-0.08413328975439072,-0.25541824102401733
-4.1889519691467285,-4.1931915283203125,-0.08599331974983215,-0.25541824102401733
-4.37698221206665,-4.37698221206665,-0.08663887530565262,-0.2672792375087738
-4.37698221206665,-4.37698221206665,-0.08785644918680191,-0.2672792375087738
-4.37698221206665,-4.37698221206665,-0.08898216485977173,-0.2672792375087738
-4.463987827301025,-4.463987827301025,-0.08940592408180237,-0.27292531728744507
-4.459506988525391,-4.459506988525391,-0.09058189392089844,-0.2726340591907501
-4.455025672912598,-4.459506988525391,-0.09083729982376099,-0.2726340591907501
-4.815515041351318,-4.455025672912598,-0.09118970483541489,-0.2723428010940552
-4.815515041351318,-4.820308685302734,-0.09142173081636429,-0.2962695062160492
-4.810719966888428,-4.815515041351318,-0.09154294431209564,-0.29595300555229187
-4.805923938751221,-4.805923938751221,-0.09113314002752304,-0.29531994462013245
-5.20997428894043,-5.2202839851379395,-0.09061947464942932,-0.32293155789375305
-5.204817771911621,-5.204817771911621,-0.08954381942749023,-0.3218909800052643
-5.19965934753418,-5.19965934753418,-0.08844657987356186,-0.3215441107749939
-5.441202640533447,-5.441202640533447,-0.0856875479221344,-0.33788400888442993
-5.441202640533447,-5.451932907104492,-0.08506280928850174,-0.3386145830154419
-5.690828323364258,-5.690828323364258,-0.08435526490211487,-0.3549880385398865
-5.690828323364258,-5.690828323364258,-0.08280709385871887,-0.3549880385398865
-5.679686069488525,-5.679686069488525,-0.08117027580738068,-0.3542197048664093
-5.9930572509765625,-5.9930572509765625,-0.08029193431138992,-0.3760124742984772
-5.981428623199463,-5.981428623199463,-0.07853256911039352,-0.37519681453704834
-5.987244129180908,-5.987244129180908,-0.07700866460800171,-0.37560462951660156
-6.301506042480469,-6.31361722946167,-0.07518059760332108,-0.3987184762954712
-6.28938627243042,-6.28938627243042,-0.07307130098342896,-0.39698678255081177
-6.283323287963867,-6.283323287963867,-0.07186343520879745,-0.3965539038181305
-6.604323387145996,-6.604323387145996,-0.06937571614980698,-0.41969937086105347
-6.604323387145996,-6.604323387145996,-0.06707567721605301,-0.41969937086105347
-6.591710090637207,-6.591710090637207,-0.06333015114068985,-0.41878095269203186
-6.81581974029541,-6.81581974029541,-0.06206958740949631,-0.435212105512619
-6.796403884887695,-6.796403884887695,-0.05906335264444351,-0.43377894163131714
-7.195815563201904,-7.195815563201904,-0.05670304223895073,-0.46364808082580566
-7.195815563201904,-7.195815563201904,-0.053492221981287,-0.46364808082580566
-7.195815563201904,-7.195815563201904,-0.052503202110528946,-0.46364808082580566
-7.376453876495361,-7.376453876495361,-0.050847381353378296,-0.4774356782436371
-7.369630813598633,-7.369630813598633,-0.049106914550065994,-0.47691160440444946
-7.464915752410889,-7.464915752410889,-0.04643097147345543,-0.48425453901290894
-7.437332630157471,-7.437332630157471,-0.045179352164268494,-0.48212358355522156
-7.4442338943481445,-7.437332630157471,-0.04408270865678787,-0.48212358355522156
-7.451131343841553,-7.4442338943481445,-0.04222390428185463,-0.482656329870224
-7.60559606552124,-7.60559606552124,-0.041347771883010864,-0.49519190192222595
-7.626534461975098,-7.626534461975098,-0.04032399505376816,-0.4968297779560089
-7.619559288024902,-7.619559288024902,-0.03916789963841438,-0.4962838590145111
-7.762994289398193,-7.762994289398193,-0.03788945823907852,-0.5075690746307373
-7.755927085876465,-7.755927085876465,-0.037180036306381226,-0.5070100426673889
-7.762994289398193,-7.755927085876465,-0.036051567643880844,-0.5070100426673889
-7.708244800567627,-7.708244800567627,-0.0350923165678978,-0.5032466650009155
-7.665777206420898,-7.665777206420898,-0.03202567994594574,-0.4999065399169922
-7.644491195678711,-7.644491195678711,-0.02866855449974537,-0.4982364773750305
-7.730384826660156,-7.730384826660156,-0.026086552068591118,-0.5049923658370972
-7.70898962020874,-7.730384826660156,-0.024549037218093872,-0.5049923658370972
-7.694705486297607,-7.70898962020874,-0.021230001002550125,-0.5033053159713745
-7.687557697296143,-7.687557697296143,-0.019558759406208992,-0.5016182661056519
-7.706593990325928,-7.706593990325928,-0.016197070479393005,-0.5031166076660156
-7.692249298095703,-7.699423789978027,-0.01439889520406723,-0.5025519728660583
-7.706593990325928,-7.692249298095703,-0.011426486074924469,-0.5019873380661011
-7.77522087097168,-7.77522087097168,-0.00867832638323307,-0.5085368156433105
-7.782426357269287,-7.77522087097168,-0.00634706811979413,-0.5085368156433105
-7.782426357269287,-7.782426357269287,-0.005248246714472771,-0.5091075897216797
-7.8851752281188965,-7.8851752281188965,-0.003594903973862529,-0.5172821879386902
-7.914114475250244,-7.899653911590576,-0.0032429604325443506,-0.5184394717216492
-7.92133903503418,-7.92133903503418,-0.0025746324099600315,-0.5201752781867981
-7.933145523071289,-7.933145523071289,-0.003218649886548519,-0.5211215615272522
-7.954692840576172,-7.954692840576172,-0.004442786797881126,-0.5228509902954102
-8.069795608520508,-7.976202487945557,-0.007649739272892475,-0.5245803594589233
-8.084179878234863,-8.0,-0.008851246908307076,-0.5333073735237122
-8.098546981811523,-8.0,-0.011536541394889355,-0.5338909029960632
-8.157495498657227,-8.0,-0.01301590260118246,-0.539277195930481
-8.200573921203613,-8.0,-0.01706351526081562,-0.5410395860671997
-8.243497848510742,-8.0,-0.022063154727220535,-0.5445642471313477
-8.281332969665527,-8.0,-0.024526536464691162,-0.5494439601898193
-8.302766799926758,-8.0,-0.027215689420700073,-0.5500341057777405
-8.302766799926758,-8.0,-0.03228768706321716,-0.5512144565582275
-8.317034721374512,-8.0,-0.0348920039832592,-0.5523947477340698
-8.549919128417969,-8.0,-0.04043269529938698,-0.5718666315078735
-8.57872486114502,-8.0,-0.046393636614084244,-0.5743026733398438
-8.585914611816406,-8.0,-0.05211442708969116,-0.5749117136001587
-8.678116798400879,-8.0,-0.05761319398880005,-0.5827562808990479
-8.670896530151367,-8.0,-0.062487538903951645,-0.5821396112442017
-8.670896530151367,-8.0,-0.06467818468809128,-0.5821396112442017
-8.615765571594238,-8.0,-0.0667845755815506,-0.5774443745613098
-8.615765571594238,-8.0,-0.0707574337720871,-0.5774443745613098
-8.622970581054688,-8.0,-0.07464012503623962,-0.5774443745613098
-8.562996864318848,-8.0,-0.07647020369768143,-0.5729718208312988
-8.570172309875488,-8.0,-0.08185718953609467,-0.5735787749290466
-8.570172309875488,-8.0,-0.08351653069257736,-0.5735787749290466
-8.634302139282227,-8.0,-0.08685576915740967,-0.5790205001831055
-8.64867877960205,-8.0,-0.08864337205886841,-0.5802446603775024
-8.655858993530273,-8.0,-0.09046904742717743,-0.5802446603775024
-8.655858993530273,-8.0,-0.09222450852394104,-0.5808566808700562
-8.782989501953125,-8.0,-0.09380562603473663,-0.5808566808700562
-8.775749206542969,-8.0,-0.09657818078994751,-0.5911338925361633
-8.775749206542969,-8.0,-0.09788500517606735,-0.5905096530914307
-8.775749206542969,-8.0,-0.1003498062491417,-0.5911338925361633
-8.722200393676758,-8.0,-0.10151156783103943,-0.5865298509597778
-8.743842124938965,-8.0,-0.10294914990663528,-0.5877684950828552
-8.729418754577637,-8.0,-0.10524146258831024,-0.5883878469467163
-8.714977264404297,-8.0,-0.10610824078321457,-0.5859104990959167
-8.79126262664795,-8.0,-0.10694168508052826,-0.5859104990959167
-8.784004211425781,-8.0,-0.1076362356543541,-0.5918456315994263
-8.769472122192383,-8.0,-0.10809039324522018,-0.5912193655967712
-8.776740074157715,-8.0,-0.1091565489768982,-0.5912193655967712
-8.795136451721191,-8.0,-0.10965907573699951,-0.5912193655967712
-8.773295402526855,-8.0,-0.11018364876508713,-0.590922474861145
-8.766005516052246,-8.0,-0.11025362461805344,-0.590922474861145
-8.751410484313965,-8.0,-0.11007292568683624,-0.5890385508537292
-8.778533935546875,-8.0,-0.10780374705791473,-0.5913739204406738
-8.749115943908691,-8.0,-0.10686257481575012,-0.5894744396209717
-8.79182243347168,-8.0,-0.10606443881988525,-0.5925202369689941
-8.784445762634277,-8.0,-0.1043495163321495,-0.5918837785720825
-8.77706527709961,-8.0,-0.10170828551054001,-0.5912473797798157
-8.776637077331543,-8.0,-0.1010015532374382,-0.5912104249000549
-8.754488945007324,-8.0,-0.09903989732265472,-0.5893033146858215
-8.732295989990234,-8.0,-0.09779477119445801,-0.5873962044715881
-8.698003768920898,-8.0,-0.09460809081792831,-0.584456741809845
-8.64592170715332,-8.0,-0.08811470866203308,-0.5819156765937805
-8.617321968078613,-8.0,-0.08536671102046967,-0.5774686932563782
-8.594791412353516,-8.0,-0.08240389078855515,-0.5756641626358032
-8.549592971801758,-8.0,-0.07891399413347244,-0.5731140971183777
-8.542043685913086,-8.0,-0.07212216407060623,-0.5718390941619873
-8.51936149597168,-8.0,-0.0686003714799881,-0.5712016224861145
-8.500802040100098,-8.0,-0.060700539499521255,-0.569007158279419
-8.470318794250488,-8.0,-0.05255844444036484,-0.5651668310165405
-8.462685585021973,-8.0,-0.04861389100551605,-0.5645267367362976
-8.432341575622559,-8.0,-0.04033581539988518,-0.5619866847991943
-8.432341575622559,-8.0,-0.03268226608633995,-0.5619866847991943
-8.424683570861816,-8.0,-0.028967995196580887,-0.561346709728241
-8.350308418273926,-8.0,-0.021543391048908234,-0.5551528930664062
-8.365584373474121,-8.0,-0.018150698393583298,-0.5557873845100403
-8.373214721679688,-8.0,-0.012068158015608788,-0.5570562481880188
-8.235908508300781,-8.0,-0.00946724507957697,-0.5576907396316528
-8.250985145568848,-8.0,-0.004980814643204212,-0.5469427108764648
-8.296099662780762,-8.0,-0.0020902527030557394,-0.550663411617279
-8.356457710266113,-8.0,-0.0004655919910874218,-0.5519036054611206
-8.401322364807129,-8.0,0.00019076556782238185,-0.5593969821929932
